id,restaurant_name,address,lat,lng,rating,closing_time,hours_of_operation,closing_hour,peak_surplus_day,peak_surplus_kg
sb-ChIJy_NoJXkU6YAR,El Paseo Restaurant,"813 Anacapa St, Santa Barbara, CA 93101, USA",34.4208106,-119.6992797,4.3,9:00 PM,Monday: Closed | Tuesday: 4:00 – 9:00 PM | Wednesday: 4:00 – 9:00 PM | Thursday: 4:00 – 9:00 PM | Friday: 4:00 – 9:00 PM | Saturday: 4:00 – 9:00 PM | Sunday: 10:30 AM – 8:00 PM,21.0,Sunday,30.59
sb-ChIJyREop3kT6YAR,Broad Street Oyster Company,"418 State St, Santa Barbara, CA 93101, USA",34.41652699999999,-119.6945756,4.1,12:00 AM,Monday: 12:00 PM – 12:00 AM | Tuesday: 12:00 PM – 12:00 AM | Wednesday: 12:00 PM – 12:00 AM | Thursday: 12:00 PM – 12:00 AM | Friday: 12:00 PM – 12:00 AM | Saturday: 12:00 PM – 12:00 AM | Sunday: 12:00 PM – 12:00 AM,0.0,Sunday,45.52
sb-ChIJoRp4Cn0U6YAR,milk & honey,"30 W Anapamu St, Santa Barbara, CA 93101, USA",34.4225197,-119.7054977,4.6,12:00 AM,Monday: 5:00 – 10:00 PM | Tuesday: 5:00 – 10:00 PM | Wednesday: 5:00 – 10:00 PM | Thursday: 5:00 – 11:00 PM | Friday: 5:00 PM – 12:00 AM | Saturday: 5:00 PM – 12:00 AM | Sunday: 5:00 – 9:00 PM,0.0,Sunday,46.26
sb-ChIJuTD5xXgT6YAR,ShangHai Restaurant,"830 N Milpas St, Santa Barbara, CA 93103, USA",34.4300207,-119.6897578,4.5,2:30 PM,"Monday: 11:30 AM – 2:30 PM, 4:30 – 8:30 PM | Tuesday: Closed | Wednesday: 11:30 AM – 2:30 PM, 4:30 – 8:30 PM | Thursday: 11:30 AM – 2:30 PM, 4:30 – 8:30 PM | Friday: 11:30 AM – 2:30 PM, 4:30 – 8:30 PM | Saturday: 11:30 AM – 2:30 PM, 4:30 – 8:30 PM | Sunday: 4:00 – 8:30 PM",14.5,Sunday,41.42
sb-ChIJr7ure30U6YAR,Arigato Sushi,"1225 State St, Santa Barbara, CA 93101, USA",34.4238611,-119.7054639,4.5,10:30 PM,Monday: 5:30 – 10:00 PM | Tuesday: 5:30 – 10:00 PM | Wednesday: 5:30 – 10:00 PM | Thursday: 5:30 – 10:00 PM | Friday: 5:30 – 10:30 PM | Saturday: 5:30 – 10:30 PM | Sunday: 5:30 – 10:00 PM,22.5,Friday,26.76
sb-ChIJt2ZNj3gU6YAR,The Black Sheep Restaurant + Bar,"18 E Cota St, Santa Barbara, CA 93101, USA",34.4181806,-119.6961851,4.6,10:00 PM,Monday: Closed | Tuesday: Closed | Wednesday: 5:00 – 9:00 PM | Thursday: 5:00 – 9:00 PM | Friday: 5:00 – 10:00 PM | Saturday: 5:00 – 10:00 PM | Sunday: 5:00 – 9:00 PM,22.0,Friday,27.85
sb-ChIJzYIHH_c_6YAR,Del Pueblo Cafe,"5134 Hollister Ave, Santa Barbara, CA 93111, USA",34.4360561,-119.8028673,4.4,2:00 PM,"Monday: 9:30 AM – 2:00 PM | Tuesday: 9:30 AM – 2:00 PM, 4:45 – 8:00 PM | Wednesday: 10:00 AM – 2:00 PM, 4:45 – 8:00 PM | Thursday: 9:30 AM – 2:00 PM, 4:45 – 8:00 PM | Friday: 9:30 AM – 2:00 PM, 4:45 – 8:00 PM | Saturday: 9:30 AM – 2:00 PM, 4:45 – 8:00 PM | Sunday: 9:30 AM – 2:00 PM",14.0,Sunday,41.39
sb-ChIJqam2z69A6YAR,Los Agaves,"7024 Market Pl Dr, Goleta, CA 93117, USA",34.4295461,-119.8722764,4.5,9:00 PM,Monday: 11:00 AM – 9:00 PM | Tuesday: 11:00 AM – 9:00 PM | Wednesday: 11:00 AM – 9:00 PM | Thursday: 11:00 AM – 9:00 PM | Friday: 11:00 AM – 9:00 PM | Saturday: 11:00 AM – 9:00 PM | Sunday: 11:00 AM – 9:00 PM,21.0,Sunday,30.83
sb-ChIJywvny-QT6YAR,Reunion Kitchen + Drink,"1118 E Cabrillo Blvd, Santa Barbara, CA 93103, USA",34.4170185,-119.6689747,4.5,9:00 PM,Monday: 11:00 AM – 9:00 PM | Tuesday: 11:00 AM – 9:00 PM | Wednesday: 11:00 AM – 9:00 PM | Thursday: 11:00 AM – 9:00 PM | Friday: 11:00 AM – 9:00 PM | Saturday: 10:00 AM – 9:00 PM | Sunday: 10:00 AM – 9:00 PM,21.0,Sunday,30.83
sb-ChIJp0L_DX8U6YAR,Zaytoon,"209 E Canon Perdido St, Santa Barbara, CA 93101, USA",34.4230439,-119.6980982,4.6,10:00 PM,Monday: Closed | Tuesday: 5:00 – 9:00 PM | Wednesday: 5:00 – 9:00 PM | Thursday: 5:00 – 9:00 PM | Friday: 5:00 – 10:00 PM | Saturday: 5:00 – 10:00 PM | Sunday: 5:00 – 9:00 PM,22.0,Friday,27.85
sb-ChIJydYfotE_6YAR,KOZY Coffee,"6560 Pardall Rd unit c, Isla Vista, CA 93117, USA",34.41327649999999,-119.8567759,4.1,5:00 PM,Monday: 7:00 AM – 5:00 PM | Tuesday: 7:00 AM – 5:00 PM | Wednesday: 7:00 AM – 5:00 PM | Thursday: 7:00 AM – 5:00 PM | Friday: 7:00 AM – 5:00 PM | Saturday: 7:00 AM – 5:00 PM | Sunday: 7:00 AM – 5:00 PM,17.0,Sunday,40.71
sb-ChIJr_iEIJQ_6YAR,Oakberry Acai Bowls & Smoothies | Isla Vista,"6580 Pardall Rd, Isla Vista, CA 93117, USA",34.4133201,-119.8576663,3.9,9:00 PM,Monday: 9:00 AM – 9:00 PM | Tuesday: 9:00 AM – 9:00 PM | Wednesday: 9:00 AM – 9:00 PM | Thursday: 9:00 AM – 9:00 PM | Friday: 9:00 AM – 9:00 PM | Saturday: 9:00 AM – 9:00 PM | Sunday: 9:00 AM – 9:00 PM,21.0,Sunday,30.16
sb-ChIJodTr-4cT6YAR,Holdren's Steaks & Seafood,"512 State St, Santa Barbara, CA 93101, USA",34.4172081,-119.6958038,4.4,9:00 PM,Monday: 4:00 – 9:00 PM | Tuesday: 4:00 – 9:00 PM | Wednesday: 4:00 – 9:00 PM | Thursday: 4:00 – 9:00 PM | Friday: 4:00 – 9:00 PM | Saturday: 3:00 – 9:00 PM | Sunday: 3:00 – 9:00 PM,21.0,Sunday,30.71
sb-ChIJuZSinj0V6YAR,Ike's Love & Sandwiches,"1936 State St, Santa Barbara, CA 93101, USA",34.4308245,-119.7143018,4.2,8:00 PM,Monday: 10:00 AM – 8:00 PM | Tuesday: 10:00 AM – 8:00 PM | Wednesday: 10:00 AM – 8:00 PM | Thursday: 10:00 AM – 8:00 PM | Friday: 10:00 AM – 8:00 PM | Saturday: 10:00 AM – 8:00 PM | Sunday: 10:00 AM – 8:00 PM,20.0,Sunday,35.1
sb-ChIJwzzRR3IT6YAR,Ospi Montecito,"1801 E Cabrillo Blvd STE F, Santa Barbara, CA 93108, USA",34.4216823,-119.6565492,4.3,9:00 PM,Monday: 8:00 AM – 9:00 PM | Tuesday: 8:00 AM – 9:00 PM | Wednesday: 8:00 AM – 9:00 PM | Thursday: 8:00 AM – 9:00 PM | Friday: 8:00 AM – 9:00 PM | Saturday: 10:00 AM – 9:00 PM | Sunday: 10:00 AM – 9:00 PM,21.0,Sunday,30.59
sb-ChIJwTXzbYgT6YAR,The Drunken Crab Santa Barbara,"416 State St, Santa Barbara, CA 93101, USA",34.416401,-119.694547,4.2,9:30 PM,Monday: Closed | Tuesday: 3:30 – 9:30 PM | Wednesday: 3:30 – 9:30 PM | Thursday: 3:30 – 9:30 PM | Friday: 3:30 – 9:30 PM | Saturday: 12:00 – 9:30 PM | Sunday: 12:00 – 9:30 PM,21.5,Friday,28.67
sb-ChIJoShe4m0_6YAR,Root Burger,"558 University Rd, Santa Barbara, CA 93117, USA",34.4116217,-119.8473909,4.3,2:00 PM,Monday: 10:30 AM – 4:30 PM | Tuesday: 10:30 AM – 4:30 PM | Wednesday: 10:30 AM – 4:30 PM | Thursday: 10:30 AM – 4:30 PM | Friday: 10:30 AM – 4:30 PM | Saturday: 11:00 AM – 2:00 PM | Sunday: Closed,14.0,Sunday,41.25
sb-ChIJt2KG13wT6YAR,Kool Runninz SB,"1818 Bath St, Santa Barbara, CA 93101, USA",34.4264962,-119.715789,4.4,11:30 PM,Monday: 12:00 – 10:00 PM | Tuesday: 12:00 – 10:00 PM | Wednesday: 12:00 AM – 10:00 PM | Thursday: 12:00 – 10:00 PM | Friday: 12:00 – 11:30 PM | Saturday: 2:00 – 11:30 PM | Sunday: 2:00 AM – 8:00 PM,23.5,Monday,25.93
sb-ChIJxUeR_6Q_6YAR,The Ellwood at Goleta Beach,"5905 Sandspit Rd, Goleta, CA 93117, USA",34.4170755,-119.8291265,4.2,9:00 PM,"Monday: 11:00 AM – 2:00 PM, 5:00 – 9:00 PM | Tuesday: 11:00 AM – 2:00 PM, 5:00 – 9:00 PM | Wednesday: 11:00 AM – 2:00 PM, 5:00 – 9:00 PM | Thursday: 11:00 AM – 2:00 PM, 5:00 – 9:00 PM | Friday: 11:00 AM – 9:00 PM | Saturday: 11:00 AM – 9:00 PM | Sunday: 10:30 AM – 9:00 PM",21.0,Sunday,30.48
sb-ChIJzcBT7-sU6YAR,Santa Barbara Chicken Ranch,"2618 De La Vina St, Santa Barbara, CA 93105, USA",34.4352154,-119.7245795,4.5,10:00 PM,Monday: 10:30 AM – 10:00 PM | Tuesday: 10:30 AM – 10:00 PM | Wednesday: 10:30 AM – 10:00 PM | Thursday: 10:30 AM – 10:00 PM | Friday: 10:30 AM – 10:00 PM | Saturday: 10:30 AM – 10:00 PM | Sunday: 10:30 AM – 10:00 PM,22.0,Friday,27.76
sb-ChIJpZIBbsYV6YAR,Lighthouse Coffee,"711 Chapala St, Santa Barbara, CA 93101, USA",34.4176797,-119.6998452,4.4,4:00 PM,Monday: 6:00 AM – 4:00 PM | Tuesday: 6:00 AM – 4:00 PM | Wednesday: 6:00 AM – 4:00 PM | Thursday: 6:00 AM – 4:00 PM | Friday: 6:00 AM – 4:00 PM | Saturday: 6:00 AM – 4:00 PM | Sunday: 6:00 AM – 4:00 PM,16.0,Sunday,41.17
sb-ChIJq61HSnwU6YAR,Savoy Cafe & Deli,"24 W Figueroa St, Santa Barbara, CA 93101, USA",34.421975,-119.7041056,4.6,3:30 PM,Monday: 7:30 AM – 3:30 PM | Tuesday: 7:30 AM – 3:30 PM | Wednesday: 7:30 AM – 3:30 PM | Thursday: 7:30 AM – 3:30 PM | Friday: 7:30 AM – 3:30 PM | Saturday: 7:30 AM – 3:30 PM | Sunday: Closed,15.5,Sunday,41.44
sb-ChIJsaueWGg_6YAR,i.v. drip,"905 Embarcadero del Norte, Isla Vista, CA 93117, USA",34.412901,-119.8555293,4.3,11:00 PM,Monday: 9:00 AM – 10:30 PM | Tuesday: 9:00 AM – 10:30 PM | Wednesday: 9:00 AM – 10:30 PM | Thursday: 9:00 AM – 11:00 PM | Friday: 9:00 AM – 11:00 PM | Saturday: 9:00 AM – 11:00 PM | Sunday: 9:00 AM – 10:30 PM,23.0,Monday,26.32
sb-ChIJwdQl1nlA6YAR,Spudnuts Donuts,"5718 Hollister Ave, Goleta, CA 93117, USA",34.4358356,-119.8237007,4.3,Open 24 hours,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,21.0,Sunday,30.59
sb-ChIJrWq04ocT6YAR,Hibachi Steak House and Sushi Bar by Something's Fishy,"502 State St, Santa Barbara, CA 93101, USA",34.4169963,-119.6955339,4.2,10:00 PM,Monday: 12:00 – 9:00 PM | Tuesday: 12:00 – 9:00 PM | Wednesday: 12:00 – 9:00 PM | Thursday: 12:00 – 9:00 PM | Friday: 12:00 – 10:00 PM | Saturday: 12:00 – 10:00 PM | Sunday: 12:00 – 9:00 PM,22.0,Friday,27.56
sb-ChIJzSC7T40T6YAR,Great Pacific Ice Cream Co,"219 Stearns Wharf # A, Santa Barbara, CA 93101, USA",34.4099006,-119.6855695,3.2,9:00 PM,Monday: 10:00 AM – 9:00 PM | Tuesday: 10:00 AM – 9:00 PM | Wednesday: 10:00 AM – 9:00 PM | Thursday: 10:00 AM – 9:00 PM | Friday: 10:00 AM – 9:00 PM | Saturday: 10:00 AM – 9:00 PM | Sunday: 10:00 AM – 9:00 PM,21.0,Sunday,29.94
sb-ChIJt5HOO3kU6YAR,Sushi Tyme,"819 State St, Santa Barbara, CA 93101, USA",34.4197222,-119.7002778,3.7,8:30 PM,Monday: 11:00 AM – 8:30 PM | Tuesday: 11:00 AM – 8:30 PM | Wednesday: 11:00 AM – 8:30 PM | Thursday: 11:00 AM – 8:30 PM | Friday: 11:00 AM – 8:30 PM | Saturday: 11:00 AM – 8:30 PM | Sunday: 11:00 AM – 8:30 PM,20.5,Sunday,32.04
sb-ChIJtx7fuy9B6YAR,Finney's Crafthouse - Goleta,"6980 Market Pl Dr, Goleta, CA 93117, USA",34.429621,-119.8710837,4.1,10:00 PM,Monday: 11:00 AM – 9:00 PM | Tuesday: 11:00 AM – 9:00 PM | Wednesday: 11:00 AM – 9:00 PM | Thursday: 11:00 AM – 9:00 PM | Friday: 11:00 AM – 10:00 PM | Saturday: 11:00 AM – 10:00 PM | Sunday: 11:00 AM – 9:00 PM,22.0,Friday,27.54
sb-ChIJsVr0H8gT6YAR,Institution Ale Co. - Santa Barbara,"516 State St, Santa Barbara, CA 93101, USA",34.4173624,-119.6959549,4.7,11:00 PM,Monday: 11:00 AM – 11:00 PM | Tuesday: 11:00 AM – 11:00 PM | Wednesday: 11:00 AM – 11:00 PM | Thursday: 11:00 AM – 11:00 PM | Friday: 11:00 AM – 11:00 PM | Saturday: 11:00 AM – 11:00 PM | Sunday: 11:00 AM – 10:00 PM,23.0,Monday,26.09
sb-ChIJo9iTJIQT6YAR,ah juice organic cafe (100 % Organic Cafe & Pressed Juice),"432 E Haley St, Santa Barbara, CA 93101, USA",34.421719,-119.689871,4.3,2:00 PM,Monday: 7:30 AM – 4:30 PM | Tuesday: 7:30 AM – 4:30 PM | Wednesday: 7:30 AM – 4:30 PM | Thursday: 7:30 AM – 4:30 PM | Friday: 7:30 AM – 4:30 PM | Saturday: 9:00 AM – 2:00 PM | Sunday: Closed,14.0,Sunday,41.25
sb-ChIJyeOxC4sT6YAR,Chad’s Cafe,"216 W Cabrillo Blvd, Santa Barbara, CA 93101, USA",34.40991030000001,-119.6921395,4.4,2:30 PM,Monday: 7:00 AM – 2:30 PM | Tuesday: 7:00 AM – 2:30 PM | Wednesday: 7:00 AM – 2:30 PM | Thursday: 7:00 AM – 2:30 PM | Friday: 7:00 AM – 2:30 PM | Saturday: 7:00 AM – 2:30 PM | Sunday: 7:00 AM – 2:30 PM,14.5,Sunday,41.28
sb-ChIJw28wXH0U6YAR,Santa Barbara Public Market,"38 W Victoria St, Santa Barbara, CA 93101, USA",34.4235528,-119.7069864,4.6,10:00 PM,Monday: 8:00 AM – 9:00 PM | Tuesday: 8:00 AM – 9:00 PM | Wednesday: 8:00 AM – 9:00 PM | Thursday: 8:00 AM – 10:00 PM | Friday: 8:00 AM – 10:00 PM | Saturday: 8:00 AM – 10:00 PM | Sunday: 8:00 AM – 9:00 PM,22.0,Friday,27.85
sb-ChIJvZjE7pkU6YAR,California Pizza Kitchen,"719 Paseo Nuevo, Santa Barbara, CA 93101, USA",34.4188553,-119.7005545,4.1,11:00 PM,Monday: 11:00 AM – 10:00 PM | Tuesday: 11:00 AM – 10:00 PM | Wednesday: 11:00 AM – 10:00 PM | Thursday: 11:00 AM – 10:00 PM | Friday: 11:00 AM – 11:00 PM | Saturday: 11:00 AM – 11:00 PM | Sunday: 11:00 AM – 10:00 PM,23.0,Monday,26.44
sb-ChIJpdug5pcV6YAR,Haas’s Fine Ice Cream Proudly Serving McConnell’s,"At Five Points Center (across Petco, 3987 State St Suite B, Santa Barbara, CA 93105, USA",34.4395144,-119.7516314,4.8,12:00 AM,Monday: 12:00 – 11:00 PM | Tuesday: 12:00 – 11:00 PM | Wednesday: 12:00 – 11:00 PM | Thursday: 12:00 – 11:00 PM | Friday: 12:00 PM – 12:00 AM | Saturday: 12:00 PM – 12:00 AM | Sunday: 12:00 – 11:00 PM,0.0,Sunday,46.56
sb-ChIJqXSZpugV6YAR,Via Maestra 42,"3343 State St, Santa Barbara, CA 93105, USA",34.4400149,-119.7363295,4.4,9:00 PM,Monday: 8:30 AM – 9:00 PM | Tuesday: 8:30 AM – 9:00 PM | Wednesday: 8:30 AM – 9:00 PM | Thursday: 8:30 AM – 9:00 PM | Friday: 8:30 AM – 9:00 PM | Saturday: 8:30 AM – 9:00 PM | Sunday: 10:00 AM – 8:00 PM,21.0,Sunday,30.71
sb-ChIJq3oF02YV6YAR,The Meltdown,"3614 State St, Santa Barbara, CA 93105, USA",34.440695,-119.74093,3.0,Open 24 hours,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,21.0,Sunday,29.99
sb-ChIJwbDGlnBB6YAR,Pokewaves,"4791 Calle Real, Santa Barbara, CA 93110, USA",34.4434367,-119.7889701,4.5,8:00 PM,Monday: 11:00 AM – 8:00 PM | Tuesday: 11:00 AM – 8:00 PM | Wednesday: 11:00 AM – 8:00 PM | Thursday: 11:00 AM – 8:00 PM | Friday: 11:00 AM – 8:00 PM | Saturday: 11:00 AM – 8:00 PM | Sunday: 11:00 AM – 8:00 PM,20.0,Sunday,35.62
sb-ChIJw1MeW4kT6YAR,Santo Mezcal,"119 State St, Santa Barbara, CA 93101, USA",34.41344060000001,-119.6912778,4.5,10:00 PM,Monday: 11:00 AM – 9:00 PM | Tuesday: 11:00 AM – 9:00 PM | Wednesday: 11:00 AM – 9:00 PM | Thursday: 11:00 AM – 9:00 PM | Friday: 8:00 AM – 10:00 PM | Saturday: 8:00 AM – 10:00 PM | Sunday: 8:00 AM – 9:00 PM,22.0,Friday,27.76
sb-ChIJr66mlYcU6YAR,Renaud's Patisserie & Bistro,"1324 State St, Santa Barbara, CA 93101, USA",34.425367,-119.705907,4.5,4:00 PM,Monday: 7:00 AM – 4:00 PM | Tuesday: 7:00 AM – 4:00 PM | Wednesday: 7:00 AM – 4:00 PM | Thursday: 7:00 AM – 4:00 PM | Friday: 7:00 AM – 4:00 PM | Saturday: 7:00 AM – 4:00 PM | Sunday: 7:00 AM – 3:00 PM,16.0,Sunday,41.3
sb-ChIJqwn1SAAV6YAR,Mister Softee Santa Barbara,"935 State St, Santa Barbara, CA 93101, USA",34.4212047,-119.701801,4.7,10:00 PM,Monday: 12:00 – 9:00 PM | Tuesday: 12:00 – 9:00 PM | Wednesday: 12:00 – 9:00 PM | Thursday: 12:00 – 9:00 PM | Friday: 12:00 – 10:00 PM | Saturday: 11:00 AM – 10:00 PM | Sunday: 12:00 – 9:00 PM,22.0,Friday,27.96
sb-ChIJzVKSl34U6YAR,South Coast Deli-Carrillo,"10 E Carrillo St, Santa Barbara, CA 93101, USA",34.4217021,-119.7013299,4.7,4:00 PM,Monday: 9:00 AM – 4:00 PM | Tuesday: 9:00 AM – 4:00 PM | Wednesday: 9:00 AM – 4:00 PM | Thursday: 9:00 AM – 4:00 PM | Friday: 9:00 AM – 4:00 PM | Saturday: 9:00 AM – 4:00 PM | Sunday: Closed,16.0,Sunday,41.56
sb-ChIJo4Sas34U6YAR,Cali-Forno Pizzeria,"905 State St, Santa Barbara, CA 93101, USA",34.4206074,-119.7009402,4.5,10:00 PM,Monday: 11:00 AM – 9:00 PM | Tuesday: 11:00 AM – 9:00 PM | Wednesday: 11:00 AM – 9:00 PM | Thursday: 11:00 AM – 9:00 PM | Friday: 11:00 AM – 10:00 PM | Saturday: 11:30 AM – 10:00 PM | Sunday: 12:00 – 9:00 PM,22.0,Friday,27.76
sb-ChIJue0AY3BA6YAR,Blenders In The Grass - Calle Real,"5743 Calle Real, Goleta, CA 93117, USA",34.4409552,-119.8244738,4.5,10:00 PM,Monday: 7:00 AM – 10:00 PM | Tuesday: 7:00 AM – 10:00 PM | Wednesday: 7:00 AM – 10:00 PM | Thursday: 7:00 AM – 10:00 PM | Friday: 7:00 AM – 10:00 PM | Saturday: 8:00 AM – 10:00 PM | Sunday: 8:00 AM – 10:00 PM,22.0,Friday,27.76
sb-ChIJq6y5jIcU6YAR,Jane,"1311 State St, Santa Barbara, CA 93101, USA",34.424454,-119.70632,4.6,9:00 PM,"Monday: 11:30 AM – 2:30 PM, 5:00 – 8:30 PM | Tuesday: 11:30 AM – 2:30 PM, 5:00 – 8:30 PM | Wednesday: 11:30 AM – 2:30 PM, 5:00 – 8:30 PM | Thursday: 11:30 AM – 2:30 PM, 5:00 – 8:30 PM | Friday: 11:30 AM – 2:30 PM, 5:00 – 9:00 PM | Saturday: 5:00 – 9:00 PM | Sunday: Closed",21.0,Sunday,30.95
sb-ChIJwQausFk_6YAR,Portola Dining Commons,"6800 El Colegio Rd, Santa Barbara, CA 93117, USA",34.4177161,-119.8671085,3.8,2:00 PM,"Monday: 7:15 – 10:00 AM, 11:00 AM – 3:00 PM, 5:00 – 8:30 PM | Tuesday: 7:15 – 10:00 AM, 11:00 AM – 3:00 PM, 5:00 – 8:30 PM | Wednesday: 7:15 – 10:00 AM, 11:00 AM – 3:00 PM, 5:00 – 8:30 PM | Thursday: 7:15 – 10:00 AM, 11:00 AM – 3:00 PM, 5:00 – 8:30 PM | Friday: 7:15 – 10:00 AM, 11:00 AM – 3:00 PM, 5:00 – 8:30 PM | Saturday: 10:00 AM – 2:00 PM, 5:00 – 8:30 PM | Sunday: 10:00 AM – 2:00 PM, 5:00 – 8:30 PM",14.0,Sunday,39.96
sb-ChIJqyvPHRkT6YAR,The Oyster Bar,"220 Stearns Wharf, Santa Barbara, CA 93109, USA",34.4091343,-119.6853376,4.6,9:00 PM,Monday: 11:00 AM – 9:00 PM | Tuesday: 11:00 AM – 9:00 PM | Wednesday: 11:00 AM – 9:00 PM | Thursday: 11:00 AM – 9:00 PM | Friday: 11:00 AM – 9:00 PM | Saturday: 10:00 AM – 9:00 PM | Sunday: 10:00 AM – 9:00 PM,21.0,Sunday,30.95
sb-ChIJoeMVeekU6YAR,Handlebar Coffee Roasters,"2720 De La Vina St, Santa Barbara, CA 93105, USA",34.4363628,-119.7255903,4.7,5:00 PM,Monday: 6:30 AM – 5:00 PM | Tuesday: 6:30 AM – 5:00 PM | Wednesday: 6:30 AM – 5:00 PM | Thursday: 6:30 AM – 5:00 PM | Friday: 6:30 AM – 5:00 PM | Saturday: 6:30 AM – 5:00 PM | Sunday: 6:30 AM – 5:00 PM,17.0,Sunday,41.58
sb-ChIJxTclBn8U6YAR,La Playa Azul Cafe,"914 Santa Barbara St, Santa Barbara, CA 93101, USA",34.4232222,-119.6987444,4.5,9:00 PM,Monday: Closed | Tuesday: 11:00 AM – 8:00 PM | Wednesday: 11:00 AM – 8:00 PM | Thursday: 11:00 AM – 8:00 PM | Friday: 11:00 AM – 9:00 PM | Saturday: 11:00 AM – 9:00 PM | Sunday: 11:00 AM – 3:00 PM,21.0,Sunday,30.83
sb-ChIJoQQGLEgS6YAR,Lucky's Montecito,"1279 Coast Village Rd, Montecito, CA 93108, USA",34.421274,-119.640931,4.6,2:30 PM,"Monday: 5:00 – 8:30 PM | Tuesday: 5:00 – 8:30 PM | Wednesday: 5:00 – 8:30 PM | Thursday: 5:00 – 8:30 PM | Friday: 11:00 AM – 2:30 PM, 5:00 – 9:30 PM | Saturday: 9:00 AM – 2:30 PM, 5:00 – 9:30 PM | Sunday: 9:00 AM – 2:30 PM, 5:00 – 8:30 PM",14.5,Sunday,41.55
sb-ChIJoyAr0LQT6YAR,Blenders In The Grass - Montecito,"1046 Coast Village Rd F, Santa Barbara, CA 93108, USA",34.422006,-119.650228,4.6,10:00 PM,Monday: 7:00 AM – 10:00 PM | Tuesday: 7:00 AM – 10:00 PM | Wednesday: 7:00 AM – 10:00 PM | Thursday: 7:00 AM – 10:00 PM | Friday: 7:00 AM – 10:00 PM | Saturday: 8:00 AM – 10:00 PM | Sunday: 8:00 AM – 10:00 PM,22.0,Friday,27.85
sb-ChIJq8ujyeg_6YAR,Antojitos La Paloma,"6543 Pardall Rd, Isla Vista, CA 93117, USA",34.4129952,-119.8557122,4.7,10:00 PM,Monday: 11:00 AM – 10:00 PM | Tuesday: 11:00 AM – 10:00 PM | Wednesday: 11:00 AM – 10:00 PM | Thursday: 11:00 AM – 10:00 PM | Friday: 11:00 AM – 10:00 PM | Saturday: 11:00 AM – 10:00 PM | Sunday: 11:00 AM – 10:00 PM,22.0,Friday,27.96
